Max Sharpe Ratio,Optimal Weights,Confidence Interval,MPI Wall Time,OMP Wall Time,OMP Threads,MPI Ranks
0.498378,0 0 0 0 0 0,0.0159803,6.03494,0.00119926,2,2
0.484786,0 0 0 0 0 0,0.0163078,6.03494,0.00119926,2,2
0.529824,0 0 0 0 0 0,0.0155739,6.03494,0.00119926,2,2
0.118323,0 0 0 0 0 0,0.013424,6.03494,0.00119926,2,2
0.383685,0 0 0 0 0 0,0.0125208,6.03494,0.00119926,2,2
0.438954,0 0 0 0 0 0,0.0140655,6.03494,0.00119926,2,2
0.353319,0 0 0 0 0 0,0.011666,6.03494,0.00119926,2,2
0.310022,0 0 0 0 0 0,0.0125298,6.03494,0.00119926,2,2
0.312103,0 0 0 0 0 0,0.0134722,6.03494,0.00119926,2,2
0.347371,0 0 0 0 0 0,0.0134242,6.03494,0.00119926,2,2
0.443762,0 0 0 0 0 0,0.0139047,6.03494,0.00119926,2,2
0.431858,0 0 0 0 0 0,0.0131555,6.03494,0.00119926,2,2
0.277378,0 0 0 0 0 0,0.014807,6.03494,0.00119926,2,2
0.35464,0 0 0 0 0 0,0.0109402,6.03494,0.00119926,2,2
0.412264,0 0 0 0 0 0,0.0146305,6.03494,0.00119926,2,2
0.400327,0 0 0 0 0 0,0.0123125,6.03494,0.00119926,2,2
0.43249,0 0 0 0 0 0,0.0150936,6.03494,0.00119926,2,2
0.520887,0 0 0 0 0 0,0.0135013,6.03494,0.00119926,2,2
0.242035,0 0 0 0 0 0,0.012016,6.03494,0.00119926,2,2
0.365139,0 0 0 0 0 0,0.016791,6.03494,0.00119926,2,2
0.40937,0 0 0 0 0 0,0.0139265,6.03494,0.00119926,2,2
0.541992,0 0 0 0 0 0,0.0163022,6.03494,0.00119926,2,2
0.244508,0 0 0 0 0 0,0.0128152,6.03494,0.00119926,2,2
0.336702,0 0 0 0 0 0,0.0142277,6.03494,0.00119926,2,2
0.45076,0 0 0 0 0 0,0.0146778,6.03494,0.00119926,2,2
0.0600816,0 0 0 0 0 0,0.0117353,6.03494,0.00119926,2,2
0.403254,0 0 0 0 0 0,0.0150024,6.03494,0.00119926,2,2
0.355898,0 0 0 0 0 0,0.0140506,6.03494,0.00119926,2,2
0.282818,0 0 0 0 0 0,0.0117937,6.03494,0.00119926,2,2
0.362984,0 0 0 0 0 0,0.0153376,6.03494,0.00119926,2,2
0.334037,0 0 0 0 0 0,0.0113142,6.03494,0.00119926,2,2
0.295878,0 0 0 0 0 0,0.0141643,6.03494,0.00119926,2,2
0.108821,0 0 0 0 0 0,0.0093362,6.03494,0.00119926,2,2
0.341586,0 0 0 0 0 0,0.0133099,6.03494,0.00119926,2,2
0.308555,0 0 0 0 0 0,0.0127242,6.03494,0.00119926,2,2
0.364833,0 0 0 0 0 0,0.0112385,6.03494,0.00119926,2,2
0.284509,0 0 0 0 0 0,0.0143439,6.03494,0.00119926,2,2
0.204433,0 0 0 0 0 0,0.00984851,6.03494,0.00119926,2,2
0.250383,0 0 0 0 0 0,0.0123383,6.03494,0.00119926,2,2
0.367569,0 0 0 0 0 0,0.014289,6.03494,0.00119926,2,2
0.322806,0 0 0 0 0 0,0.0127191,6.03494,0.00119926,2,2
0.374257,0 0 0 0 0 0,0.0128062,6.03494,0.00119926,2,2
0.4069,0 0 0 0 0 0,0.0146005,6.03494,0.00119926,2,2
0.0202233,0 0 0 0 0 0,0.011229,6.03494,0.00119926,2,2
0.370715,0 0 0 0 0 0,0.0152863,6.03494,0.00119926,2,2
0.448004,0 0 0 0 0 0,0.0136899,6.03494,0.00119926,2,2
0.515115,0 0 0 0 0 0,0.0118532,6.03494,0.00119926,2,2
0.371704,0 0 0 0 0 0,0.0158725,6.03494,0.00119926,2,2
0.403173,0 0 0 0 0 0,0.0135597,6.03494,0.00119926,2,2
0.228664,0 0 0 0 0 0,0.0120278,6.03494,0.00119926,2,2
0.229542,0 0 0 0 0 0,0.0116401,6.03494,0.00119926,2,2
0.449836,0 0 0 0 0 0,0.0128522,6.03494,0.00119926,2,2
0.315142,0 0 0 0 0 0,0.0119731,6.03494,0.00119926,2,2
0.396732,0 0 0 0 0 0,0.0132118,6.03494,0.00119926,2,2
0.454875,0 0 0 0 0 0,0.0130537,6.03494,0.00119926,2,2
0.431827,0 0 0 0 0 0,0.0146597,6.03494,0.00119926,2,2
0.231829,0 0 0 0 0 0,0.0121579,6.03494,0.00119926,2,2
0.389514,0 0 0 0 0 0,0.0128781,6.03494,0.00119926,2,2
0.380995,0 0 0 0 0 0,0.010323,6.03494,0.00119926,2,2
0.332734,0 0 0 0 0 0,0.0146716,6.03494,0.00119926,2,2
0.380087,0 0 0 0 0 0,0.0137955,6.03494,0.00119926,2,2
0.341047,0 0 0 0 0 0,0.012388,6.03494,0.00119926,2,2
0.26534,0 0 0 0 0 0,0.013275,6.03494,0.00119926,2,2
0.453464,0 0 0 0 0 0,0.016696,6.03494,0.00119926,2,2
0.391484,0 0 0 0 0 0,0.0159538,6.03494,0.00119926,2,2
0.195437,0 0 0 0 0 0,0.0121818,6.03494,0.00119926,2,2
0.446668,0 0 0 0 0 0,0.0152829,6.03494,0.00119926,2,2
0.138081,0 0 0 0 0 0,0.0110372,6.03494,0.00119926,2,2
0.321933,0 0 0 0 0 0,0.0141875,6.03494,0.00119926,2,2
0.471398,0 0 0 0 0 0,0.0146953,6.03494,0.00119926,2,2
0.220141,0 0 0 0 0 0,0.0129498,6.03494,0.00119926,2,2
0.323062,0 0 0 0 0 0,0.0122878,6.03494,0.00119926,2,2
0.194354,0 0 0 0 0 0,0.0114442,6.03494,0.00119926,2,2
0.309677,0 0 0 0 0 0,0.0143634,6.03494,0.00119926,2,2
0.483009,0 0 0 0 0 0,0.0132268,6.03494,0.00119926,2,2
0.43181,0 0 0 0 0 0,0.0121572,6.03494,0.00119926,2,2
0.233069,0 0 0 0 0 0,0.013431,6.03494,0.00119926,2,2
0.382649,0 0 0 0 0 0,0.0114861,6.03494,0.00119926,2,2
0.256079,0 0 0 0 0 0,0.0126742,6.03494,0.00119926,2,2
0.412518,0 0 0 0 0 0,0.0131973,6.03494,0.00119926,2,2
0.340045,0 0 0 0 0 0,0.0131867,6.03494,0.00119926,2,2
0.414755,0 0 0 0 0 0,0.0120315,6.03494,0.00119926,2,2
0.234811,0 0 0 0 0 0,0.0126239,6.03494,0.00119926,2,2
0.409186,0 0 0 0 0 0,0.0161059,6.03494,0.00119926,2,2
0.209601,0 0 0 0 0 0,0.0115281,6.03494,0.00119926,2,2
0.448016,0 0 0 0 0 0,0.0134419,6.03494,0.00119926,2,2
0.131023,0 0 0 0 0 0,0.00900475,6.03494,0.00119926,2,2
0.40559,0 0 0 0 0 0,0.014435,6.03494,0.00119926,2,2
0.432908,0 0 0 0 0 0,0.0161924,6.03494,0.00119926,2,2
0.341058,0 0 0 0 0 0,0.0119719,6.03494,0.00119926,2,2
0.196753,0 0 0 0 0 0,0.0110816,6.03494,0.00119926,2,2
0.423187,0 0 0 0 0 0,0.0150832,6.03494,0.00119926,2,2
0.543655,0 0 0 0 0 0,0.0133754,6.03494,0.00119926,2,2
0.378063,0 0 0 0 0 0,0.0125813,6.03494,0.00119926,2,2
0.308566,0 0 0 0 0 0,0.0129193,6.03494,0.00119926,2,2
0.274729,0 0 0 0 0 0,0.0115467,6.03494,0.00119926,2,2
0.134688,0 0 0 0 0 0,0.0111262,6.03494,0.00119926,2,2
0.338989,0 0 0 0 0 0,0.0118174,6.03494,0.00119926,2,2
0.392574,0 0 0 0 0 0,0.0127134,6.03494,0.00119926,2,2
0.489783,0 0 0 0 0 0,0.0149426,6.03494,0.00119926,2,2
0.139398,0 0 0 0 0 0,0.0106431,6.03494,0.00119926,2,2
0.335783,0 0 0 0 0 0,0.0145627,6.03494,0.00119926,2,2
0.415674,0 0 0 0 0 0,0.0118913,6.03494,0.00119926,2,2
0.37959,0 0 0 0 0 0,0.010402,6.03494,0.00119926,2,2
0.249482,0 0 0 0 0 0,0.01356,6.03494,0.00119926,2,2
0.399792,0 0 0 0 0 0,0.0137971,6.03494,0.00119926,2,2
0.311673,0 0 0 0 0 0,0.010518,6.03494,0.00119926,2,2
0.370594,0 0 0 0 0 0,0.0146873,6.03494,0.00119926,2,2
0.388324,0 0 0 0 0 0,0.0152058,6.03494,0.00119926,2,2
0.441636,0 0 0 0 0 0,0.0124298,6.03494,0.00119926,2,2
0.27589,0 0 0 0 0 0,0.0117609,6.03494,0.00119926,2,2
0.379884,0 0 0 0 0 0,0.0144404,6.03494,0.00119926,2,2
0.469006,0 0 0 0 0 0,0.0134603,6.03494,0.00119926,2,2
0.263252,0 0 0 0 0 0,0.0160611,6.03494,0.00119926,2,2
0.326969,0 0 0 0 0 0,0.012245,6.03494,0.00119926,2,2
0.377979,0 0 0 0 0 0,0.0122969,6.03494,0.00119926,2,2
0.41076,0 0 0 0 0 0,0.0121078,6.03494,0.00119926,2,2
0.35966,0 0 0 0 0 0,0.0138474,6.03494,0.00119926,2,2
0.221371,0 0 0 0 0 0,0.0124276,6.03494,0.00119926,2,2
0.447807,0 0 0 0 0 0,0.0171584,6.03494,0.00119926,2,2
0.346829,0 0 0 0 0 0,0.0127867,6.03494,0.00119926,2,2
0.326704,0 0 0 0 0 0,0.0138518,6.03494,0.00119926,2,2
0.274427,0 0 0 0 0 0,0.0133334,6.03494,0.00119926,2,2
0.29096,0 0 0 0 0 0,0.0139155,6.03494,0.00119926,2,2
0.4556,0 0 0 0 0 0,0.0156686,6.03494,0.00119926,2,2
0.361027,0 0 0 0 0 0,0.0129801,6.03494,0.00119926,2,2
0.47113,0 0 0 0 0 0,0.010786,6.03494,0.00119926,2,2
0.464246,0 0 0 0 0 0,0.0145611,6.03494,0.00119926,2,2
0.275739,0 0 0 0 0 0,0.0126516,6.03494,0.00119926,2,2
0.174621,0 0 0 0 0 0,0.012116,6.03494,0.00119926,2,2
0.334447,0 0 0 0 0 0,0.0153488,6.03494,0.00119926,2,2
0.486646,0 0 0 0 0 0,0.0148036,6.03494,0.00119926,2,2
0.246795,0 0 0 0 0 0,0.0115447,6.03494,0.00119926,2,2
0.436467,0 0 0 0 0 0,0.0132178,6.03494,0.00119926,2,2
0.467489,0 0 0 0 0 0,0.0145888,6.03494,0.00119926,2,2
0.43997,0 0 0 0 0 0,0.0139187,6.03494,0.00119926,2,2
0.471231,0 0 0 0 0 0,0.0144867,6.03494,0.00119926,2,2
0.225814,0 0 0 0 0 0,0.0152422,6.03494,0.00119926,2,2
0.423162,0 0 0 0 0 0,0.015722,6.03494,0.00119926,2,2
0.346236,0 0 0 0 0 0,0.0132424,6.03494,0.00119926,2,2
0.304902,0 0 0 0 0 0,0.011493,6.03494,0.00119926,2,2
0.381325,0 0 0 0 0 0,0.0137517,6.03494,0.00119926,2,2
0.35641,0 0 0 0 0 0,0.0123434,6.03494,0.00119926,2,2
0.297778,0 0 0 0 0 0,0.0125457,6.03494,0.00119926,2,2
0.503129,0 0 0 0 0 0,0.0141192,6.03494,0.00119926,2,2
0.279124,0 0 0 0 0 0,0.0146679,6.03494,0.00119926,2,2
0.368582,0 0 0 0 0 0,0.0125788,6.03494,0.00119926,2,2
0.385853,0 0 0 0 0 0,0.0106628,6.03494,0.00119926,2,2
0.373188,0 0 0 0 0 0,0.0103209,6.03494,0.00119926,2,2
0.284846,0 0 0 0 0 0,0.0110633,6.03494,0.00119926,2,2
0.378762,0 0 0 0 0 0,0.0126802,6.03494,0.00119926,2,2
0.328878,0 0 0 0 0 0,0.0136852,6.03494,0.00119926,2,2
0.324129,0 0 0 0 0 0,0.013615,6.03494,0.00119926,2,2
0.182748,0 0 0 0 0 0,0.0110154,6.03494,0.00119926,2,2
0.487803,0 0 0 0 0 0,0.0125099,6.03494,0.00119926,2,2
0.304283,0 0 0 0 0 0,0.012895,6.03494,0.00119926,2,2
0.1877,0 0 0 0 0 0,0.0140225,6.03494,0.00119926,2,2
0.245724,0 0 0 0 0 0,0.0121024,6.03494,0.00119926,2,2
0.505719,0 0 0 0 0 0,0.0159059,6.03494,0.00119926,2,2
0.400871,0 0 0 0 0 0,0.0147294,6.03494,0.00119926,2,2
0.280038,0 0 0 0 0 0,0.00984762,6.03494,0.00119926,2,2
0.217148,0 0 0 0 0 0,0.0148749,6.03494,0.00119926,2,2
0.533815,0 0 0 0 0 0,0.0134526,6.03494,0.00119926,2,2
0.465896,0 0 0 0 0 0,0.0158163,6.03494,0.00119926,2,2
0.348397,0 0 0 0 0 0,0.0126808,6.03494,0.00119926,2,2
0.301367,0 0 0 0 0 0,0.0134508,6.03494,0.00119926,2,2
0.181373,0 0 0 0 0 0,0.0100409,6.03494,0.00119926,2,2
0.297972,0 0 0 0 0 0,0.0141772,6.03494,0.00119926,2,2
0.297129,0 0 0 0 0 0,0.0128557,6.03494,0.00119926,2,2
0.298864,0 0 0 0 0 0,0.0138873,6.03494,0.00119926,2,2
0.387651,0 0 0 0 0 0,0.0138626,6.03494,0.00119926,2,2
0.273073,0 0 0 0 0 0,0.0110029,6.03494,0.00119926,2,2
0.211219,0 0 0 0 0 0,0.0121599,6.03494,0.00119926,2,2
0.515834,0 0 0 0 0 0,0.0130257,6.03494,0.00119926,2,2
0.407441,0 0 0 0 0 0,0.0105046,6.03494,0.00119926,2,2
0.221129,0 0 0 0 0 0,0.0147337,6.03494,0.00119926,2,2
0.406928,0 0 0 0 0 0,0.0124823,6.03494,0.00119926,2,2
0.297272,0 0 0 0 0 0,0.0111763,6.03494,0.00119926,2,2
0.431608,0 0 0 0 0 0,0.0147485,6.03494,0.00119926,2,2
0.399699,0 0 0 0 0 0,0.0129778,6.03494,0.00119926,2,2
0.487154,0 0 0 0 0 0,0.0147065,6.03494,0.00119926,2,2
0.188872,0 0 0 0 0 0,0.0104072,6.03494,0.00119926,2,2
0.345769,0 0 0 0 0 0,0.013363,6.03494,0.00119926,2,2
0.220738,0 0 0 0 0 0,0.0147078,6.03494,0.00119926,2,2
0.354902,0 0 0 0 0 0,0.0113402,6.03494,0.00119926,2,2
0.266734,0 0 0 0 0 0,0.0134127,6.03494,0.00119926,2,2
0.297937,0 0 0 0 0 0,0.0120745,6.03494,0.00119926,2,2
0.331869,0 0 0 0 0 0,0.0150592,6.03494,0.00119926,2,2
0.161281,0 0 0 0 0 0,0.0124645,6.03494,0.00119926,2,2
0.519592,0 0 0 0 0 0,0.0135904,6.03494,0.00119926,2,2
0.270952,0 0 0 0 0 0,0.012383,6.03494,0.00119926,2,2
0.217424,0 0 0 0 0 0,0.0137521,6.03494,0.00119926,2,2
0.346763,0 0 0 0 0 0,0.0114996,6.03494,0.00119926,2,2
0.162544,0 0 0 0 0 0,0.0118222,6.03494,0.00119926,2,2
0.380892,0 0 0 0 0 0,0.0117324,6.03494,0.00119926,2,2
0.495989,0 0 0 0 0 0,0.012574,6.03494,0.00119926,2,2
0.26751,0 0 0 0 0 0,0.0123174,6.03494,0.00119926,2,2
0.261631,0 0 0 0 0 0,0.0122841,6.03494,0.00119926,2,2
0.426942,0 0 0 0 0 0,0.0133153,6.03494,0.00119926,2,2
0.163644,0 0 0 0 0 0,0.0135372,6.03494,0.00119926,2,2
0.350949,0 0 0 0 0 0,0.00937538,6.03494,0.00119926,2,2
0.369122,0 0 0 0 0 0,0.0134992,6.03494,0.00119926,2,2
0.393133,0 0 0 0 0 0,0.0130285,6.03494,0.00119926,2,2
0.320891,0 0 0 0 0 0,0.0121814,6.03494,0.00119926,2,2
0.435398,0 0 0 0 0 0,0.0139975,6.03494,0.00119926,2,2
0.26981,0 0 0 0 0 0,0.0141539,6.03494,0.00119926,2,2
0.531529,0 0 0 0 0 0,0.0156665,6.03494,0.00119926,2,2
0.289221,0 0 0 0 0 0,0.013084,6.03494,0.00119926,2,2
0.193779,0 0 0 0 0 0,0.0127732,6.03494,0.00119926,2,2
0.411324,0 0 0 0 0 0,0.0143745,6.03494,0.00119926,2,2
0.358308,0 0 0 0 0 0,0.0149102,6.03494,0.00119926,2,2
0.326198,0 0 0 0 0 0,0.0125668,6.03494,0.00119926,2,2
0.137614,0 0 0 0 0 0,0.0109695,6.03494,0.00119926,2,2
0.335676,0 0 0 0 0 0,0.0144754,6.03494,0.00119926,2,2
0.474582,0 0 0 0 0 0,0.0124082,6.03494,0.00119926,2,2
0.264909,0 0 0 0 0 0,0.0149423,6.03494,0.00119926,2,2
0.286584,0 0 0 0 0 0,0.0136023,6.03494,0.00119926,2,2
0.503406,0 0 0 0 0 0,0.0159274,6.03494,0.00119926,2,2
0.384828,0 0 0 0 0 0,0.0166676,6.03494,0.00119926,2,2
0.481793,0 0 0 0 0 0,0.01243,6.03494,0.00119926,2,2
0.483859,0 0 0 0 0 0,0.014359,6.03494,0.00119926,2,2
0.330376,0 0 0 0 0 0,0.0151649,6.03494,0.00119926,2,2
0.39532,0 0 0 0 0 0,0.0117932,6.03494,0.00119926,2,2
0.467642,0 0 0 0 0 0,0.0147684,6.03494,0.00119926,2,2
0.242804,0 0 0 0 0 0,0.0124117,6.03494,0.00119926,2,2
0.365978,0 0 0 0 0 0,0.0140978,6.03494,0.00119926,2,2
0.338541,0 0 0 0 0 0,0.0117296,6.03494,0.00119926,2,2
0.168191,0 0 0 0 0 0,0.0124845,6.03494,0.00119926,2,2
0.425324,0 0 0 0 0 0,0.0132458,6.03494,0.00119926,2,2
0.390247,0 0 0 0 0 0,0.0157489,6.03494,0.00119926,2,2
0.367303,0 0 0 0 0 0,0.0107099,6.03494,0.00119926,2,2
0.293352,0 0 0 0 0 0,0.0144095,6.03494,0.00119926,2,2
0.43528,0 0 0 0 0 0,0.0129634,6.03494,0.00119926,2,2
0.196982,0 0 0 0 0 0,0.0120008,6.03494,0.00119926,2,2
0.308054,0 0 0 0 0 0,0.0128692,6.03494,0.00119926,2,2
0.24044,0 0 0 0 0 0,0.0135572,6.03494,0.00119926,2,2
0.439285,0 0 0 0 0 0,0.0125147,6.03494,0.00119926,2,2
0.350424,0 0 0 0 0 0,0.0112477,6.03494,0.00119926,2,2
0.385305,0 0 0 0 0 0,0.0158928,6.03494,0.00119926,2,2
0.311965,0 0 0 0 0 0,0.0127407,6.03494,0.00119926,2,2
0.447654,0 0 0 0 0 0,0.0134141,6.03494,0.00119926,2,2
0.359264,0 0 0 0 0 0,0.0153529,6.03494,0.00119926,2,2
0.211578,0 0 0 0 0 0,0.0118297,6.03494,0.00119926,2,2
0.388911,0 0 0 0 0 0,0.0129189,6.03494,0.00119926,2,2
0.395553,0 0 0 0 0 0,0.0153901,6.03494,0.00119926,2,2
0.30006,0 0 0 0 0 0,0.0102752,6.03494,0.00119926,2,2
0.342511,0 0 0 0 0 0,0.014205,6.03494,0.00119926,2,2
0.400839,0 0 0 0 0 0,0.0147229,6.03494,0.00119926,2,2
0.273185,0 0 0 0 0 0,0.0118795,6.03494,0.00119926,2,2
0.312793,0 0 0 0 0 0,0.0158984,6.03494,0.00119926,2,2
0.35842,0 0 0 0 0 0,0.0125252,6.03494,0.00119926,2,2
0.250684,0 0 0 0 0 0,0.0108972,6.03494,0.00119926,2,2
0.321263,0 0 0 0 0 0,0.0135877,6.03494,0.00119926,2,2
0.269351,0 0 0 0 0 0,0.0115162,6.03494,0.00119926,2,2
0.270805,0 0 0 0 0 0,0.0138278,6.03494,0.00119926,2,2
0.50734,0 0 0 0 0 0,0.0165847,6.03494,0.00119926,2,2
0.36788,0 0 0 0 0 0,0.0144985,6.03494,0.00119926,2,2
0.355074,0 0 0 0 0 0,0.0122795,6.03494,0.00119926,2,2
0.35143,0 0 0 0 0 0,0.0115671,6.03494,0.00119926,2,2
0.222137,0 0 0 0 0 0,0.0120521,6.03494,0.00119926,2,2
0.0536786,0 0 0 0 0 0,0.00736186,6.03494,0.00119926,2,2
0.2814,0 0 0 0 0 0,0.0140635,6.03494,0.00119926,2,2
0.34015,0 0 0 0 0 0,0.0115731,6.03494,0.00119926,2,2
0.45283,0 0 0 0 0 0,0.0164285,6.03494,0.00119926,2,2
0.293145,0 0 0 0 0 0,0.0114358,6.03494,0.00119926,2,2
0.308697,0 0 0 0 0 0,0.0123449,6.03494,0.00119926,2,2
0.257864,0 0 0 0 0 0,0.0120942,6.03494,0.00119926,2,2
0.503348,0 0 0 0 0 0,0.0116939,6.03494,0.00119926,2,2
0.358922,0 0 0 0 0 0,0.0119314,6.03494,0.00119926,2,2
0.464446,0 0 0 0 0 0,0.0151481,6.03494,0.00119926,2,2
0.266306,0 0 0 0 0 0,0.0126034,6.03494,0.00119926,2,2
0.0488388,0 0 0 0 0 0,0.0101134,6.03494,0.00119926,2,2
0.48435,0 0 0 0 0 0,0.0158994,6.03494,0.00119926,2,2
0.345872,0 0 0 0 0 0,0.0149594,6.03494,0.00119926,2,2
0.449205,0 0 0 0 0 0,0.0173253,6.03494,0.00119926,2,2
0.248974,0 0 0 0 0 0,0.0119588,6.03494,0.00119926,2,2
0.398237,0 0 0 0 0 0,0.0120792,6.03494,0.00119926,2,2
0.366317,0 0 0 0 0 0,0.0150436,6.03494,0.00119926,2,2
0.245208,0 0 0 0 0 0,0.0128513,6.03494,0.00119926,2,2
0.25223,0 0 0 0 0 0,0.0104774,6.03494,0.00119926,2,2
0.412063,0 0 0 0 0 0,0.0152427,6.03494,0.00119926,2,2
0.237088,0 0 0 0 0 0,0.0113694,6.03494,0.00119926,2,2
0.4334,0 0 0 0 0 0,0.0153912,6.03494,0.00119926,2,2
0.402603,0 0 0 0 0 0,0.0134543,6.03494,0.00119926,2,2
0.199252,0 0 0 0 0 0,0.0115447,6.03494,0.00119926,2,2
0.31545,0 0 0 0 0 0,0.0124021,6.03494,0.00119926,2,2
0.437744,0 0 0 0 0 0,0.0129781,6.03494,0.00119926,2,2
0.402171,0 0 0 0 0 0,0.0162372,6.03494,0.00119926,2,2
0.457978,0 0 0 0 0 0,0.0111244,6.03494,0.00119926,2,2
0.184764,0 0 0 0 0 0,0.0109742,6.03494,0.00119926,2,2
0.394138,0 0 0 0 0 0,0.01371,6.03494,0.00119926,2,2
0.359639,0 0 0 0 0 0,0.0126296,6.03494,0.00119926,2,2
0.385319,0 0 0 0 0 0,0.0158496,6.03494,0.00119926,2,2
0.363342,0 0 0 0 0 0,0.0147461,6.03494,0.00119926,2,2
0.299695,0 0 0 0 0 0,0.0139828,6.03494,0.00119926,2,2
0.311478,0 0 0 0 0 0,0.011382,6.03494,0.00119926,2,2
0.414381,0 0 0 0 0 0,0.0135549,6.03494,0.00119926,2,2
0.426747,0 0 0 0 0 0,0.013931,6.03494,0.00119926,2,2
0.557851,0 0 0 0 0 0,0.0133982,6.03494,0.00119926,2,2
0.48297,0 0 0 0 0 0,0.0158567,6.03494,0.00119926,2,2
0.307373,0 0 0 0 0 0,0.0117541,6.03494,0.00119926,2,2
0.296726,0 0 0 0 0 0,0.0114339,6.03494,0.00119926,2,2
0.506285,0 0 0 0 0 0,0.0168928,6.03494,0.00119926,2,2
0.43979,0 0 0 0 0 0,0.0131356,6.03494,0.00119926,2,2
0.370622,0 0 0 0 0 0,0.0141739,6.03494,0.00119926,2,2
0.442059,0 0 0 0 0 0,0.0142265,6.03494,0.00119926,2,2
0.270979,0 0 0 0 0 0,0.0120089,6.03494,0.00119926,2,2
0.427368,0 0 0 0 0 0,0.0148213,6.03494,0.00119926,2,2
0.449337,0 0 0 0 0 0,0.0135304,6.03494,0.00119926,2,2
0.320742,0 0 0 0 0 0,0.015442,6.03494,0.00119926,2,2
0.222134,0 0 0 0 0 0,0.0131551,6.03494,0.00119926,2,2
0.448988,0 0 0 0 0 0,0.0131625,6.03494,0.00119926,2,2
0.412031,0 0 0 0 0 0,0.0150958,6.03494,0.00119926,2,2
0.426357,0 0 0 0 0 0,0.0119712,6.03494,0.00119926,2,2
0.267149,0 0 0 0 0 0,0.0131214,6.03494,0.00119926,2,2
0.417277,0 0 0 0 0 0,0.0162766,6.03494,0.00119926,2,2
0.31833,0 0 0 0 0 0,0.0146213,6.03494,0.00119926,2,2
0.475068,0 0 0 0 0 0,0.0103125,6.03494,0.00119926,2,2
0.372493,0 0 0 0 0 0,0.0150148,6.03494,0.00119926,2,2
0.459254,0 0 0 0 0 0,0.0159012,6.03494,0.00119926,2,2
0.435115,0 0 0 0 0 0,0.0141338,6.03494,0.00119926,2,2
0.315343,0 0 0 0 0 0,0.0136163,6.03494,0.00119926,2,2
0.526933,0 0 0 0 0 0,0.0170478,6.03494,0.00119926,2,2
0.359698,0 0 0 0 0 0,0.0149609,6.03494,0.00119926,2,2
0.340761,0 0 0 0 0 0,0.0139034,6.03494,0.00119926,2,2
0.440478,0 0 0 0 0 0,0.0141227,6.03494,0.00119926,2,2
0.419505,0 0 0 0 0 0,0.013817,6.03494,0.00119926,2,2
0.429127,0 0 0 0 0 0,0.0134839,6.03494,0.00119926,2,2
0.525598,0 0 0 0 0 0,0.0150332,6.03494,0.00119926,2,2
0.152295,0 0 0 0 0 0,0.0112972,6.03494,0.00119926,2,2
0.436035,0 0 0 0 0 0,0.0123955,6.03494,0.00119926,2,2
0.224171,0 0 0 0 0 0,0.0115741,6.03494,0.00119926,2,2
0.318604,0 0 0 0 0 0,0.011825,6.03494,0.00119926,2,2
0.0520287,0 0 0 0 0 0,0.00936862,6.03494,0.00119926,2,2
0.513122,0 0 0 0 0 0,0.0148947,6.03494,0.00119926,2,2
0.342267,0 0 0 0 0 0,0.0128027,6.03494,0.00119926,2,2
0.359366,0 0 0 0 0 0,0.0139011,6.03494,0.00119926,2,2
0.381045,0 0 0 0 0 0,0.0123248,6.03494,0.00119926,2,2
0.143996,0 0 0 0 0 0,0.0122604,6.03494,0.00119926,2,2
0.393093,0 0 0 0 0 0,0.0152262,6.03494,0.00119926,2,2
0.337383,0 0 0 0 0 0,0.0113129,6.03494,0.00119926,2,2
0.448332,0 0 0 0 0 0,0.0114179,6.03494,0.00119926,2,2
0.380765,0 0 0 0 0 0,0.0110547,6.03494,0.00119926,2,2
0.275679,0 0 0 0 0 0,0.0116682,6.03494,0.00119926,2,2
0.299615,0 0 0 0 0 0,0.0115926,6.03494,0.00119926,2,2
0.547078,0 0 0 0 0 0,0.0175796,6.03494,0.00119926,2,2
0.362649,0 0 0 0 0 0,0.0126254,6.03494,0.00119926,2,2
0.251774,0 0 0 0 0 0,0.0137666,6.03494,0.00119926,2,2
0.193847,0 0 0 0 0 0,0.0105056,6.03494,0.00119926,2,2
0.114732,0 0 0 0 0 0,0.0143529,6.03494,0.00119926,2,2
0.254161,0 0 0 0 0 0,0.0143621,6.03494,0.00119926,2,2
0.249567,0 0 0 0 0 0,0.0123143,6.03494,0.00119926,2,2
0.207765,0 0 0 0 0 0,0.0113849,6.03494,0.00119926,2,2
0.498466,0 0 0 0 0 0,0.0140101,6.03494,0.00119926,2,2
0.482944,0 0 0 0 0 0,0.0145,6.03494,0.00119926,2,2
0.337294,0 0 0 0 0 0,0.0123425,6.03494,0.00119926,2,2
0.240276,0 0 0 0 0 0,0.0129639,6.03494,0.00119926,2,2
0.384762,0 0 0 0 0 0,0.0160436,6.03494,0.00119926,2,2
0.431039,0 0 0 0 0 0,0.0136698,6.03494,0.00119926,2,2
0.452902,0 0 0 0 0 0,0.0135672,6.03494,0.00119926,2,2
0.47903,0 0 0 0 0 0,0.0147618,6.03494,0.00119926,2,2
0.375572,0 0 0 0 0 0,0.0143053,6.03494,0.00119926,2,2
0.21409,0 0 0 0 0 0,0.0114683,6.03494,0.00119926,2,2
0.256802,0 0 0 0 0 0,0.0134556,6.03494,0.00119926,2,2
0.330018,0 0 0 0 0 0,0.01179,6.03494,0.00119926,2,2
0.352332,0 0 0 0 0 0,0.0129035,6.03494,0.00119926,2,2
0.150116,0 0 0 0 0 0,0.0106962,6.03494,0.00119926,2,2
